round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,33.3MB,14.7MB,82.06%,25.50%,647.2MB,4.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.6MB,22.6MB,54.59%,18.64%,29.6MB,15.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,68.0MB,41.4MB,100.05%,19.52%,393.7MB,654.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.8MB,22.6MB,55.23%,19.19%,31.2MB,15.7MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.4MB,0.83%,0.21%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.5MB,0.87%,0.21%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.8MB,22.5MB,53.52%,20.62%,32.7MB,16.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.8MB,22.7MB,54.37%,19.79%,31.8MB,16.1MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.7MB,27.4MB,0.88%,0.21%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-validator-0,478.0MB,319.0MB,119.71%,91.77%,40.4MB,440.9MB,0B,0B
round0,Docker,sawtooth-validator-2,442.6MB,307.8MB,118.29%,91.39%,39.0MB,36.3MB,0B,0B
round0,Docker,sawtooth-validator-1,448.5MB,310.6MB,115.61%,88.71%,39.6MB,37.9MB,0B,0B
round0,Docker,sawtooth-validator-3,459.1MB,319.7MB,115.59%,91.76%,36.4MB,63.0MB,0B,0B
