round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.3MB,22.3MB,52.07%,17.00%,27.3MB,13.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,4.09%,0.01%,19.0KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.4MB,27.6MB,2.48%,0.21%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,32.2MB,15.0MB,80.74%,26.24%,683.9MB,5.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.3MB,0.81%,0.21%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.3MB,22.2MB,53.27%,17.46%,28.1MB,14.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,4.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,4.26%,0.01%,19.0KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,4.25%,0.01%,19.2KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.4MB,27.1MB,0.80%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,22.0MB,53.98%,15.55%,25.8MB,12.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,3.45%,0.01%,19.2KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,69.9MB,41.5MB,98.23%,19.97%,415.7MB,691.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.2MB,22.4MB,52.98%,16.50%,27.1MB,13.5MB,0B,0B
round0,Docker,sawtooth-validator-1,469.0MB,325.9MB,115.87%,88.55%,37.0MB,32.2MB,0B,0B
round0,Docker,sawtooth-validator-2,452.9MB,303.4MB,111.53%,89.85%,36.2MB,31.9MB,0B,0B
round0,Docker,sawtooth-validator-3,445.4MB,303.7MB,115.57%,91.25%,33.0MB,33.0MB,0B,0B
round0,Docker,sawtooth-validator-0,482.8MB,320.2MB,116.88%,91.53%,36.4MB,481.8MB,0B,0B
