0.0
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
18   45078c7fe09b45167a1cc6552d5bed5098e86b1cf957ca42be418fdff9672a8676881b6f06e839eeade4e3cdc1cbf2e309d5adb4c6605d3629607348c544ea79  130   2600  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
17   0f6baffb6eecc106dcf1d46d1c40116822815a73ff820f72388db6109fb9ade5780be0df2d61d04c430d5e2e338a34502049fadaa01883fa7b6e1cb18b0b522c  106   2120  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
16   b816af90833ee1212140746d09a749bdf008f25dd84d5c31084967484be81d0808c17e63ee013c11c4e109074063a9b81b68bf19049eac680f7989d88e0fa5b7  68    1360  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
15   90562d488572cb51984c1ac85cdfcd31b65633b96d15365f0d26951038a1896d5bcf67f5c146c3febd834f49a2c9147522e1eeeefdd8e4efe7844ff33754f5f4  27    540   03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
14   4529baae3842b0a1b07cd89cc2e282207eb3e1b1caf7c0a97edb8e01a04b81835fe613e026d8e833790f6e564bb61a2115d32724f9dfd12399c9a4184dda52e8  28    560   03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
13   552a07d5a1fc8403946a9c7d64796facfb1ea73e500d5cabb270f804ed3e79e77b70413e66b4987168a52b36f2c332db820dadaf4e75ed9f33f6238b1710dc64  85    1700  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
12   c10411d8ff40f92a94fb20ee9e3288b388d02d09878856046bece39ae476d670473c80292f95f8cbe79bf1872f26076e9c475068add6b47d86bd1d77dd04f405  122   2440  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
11   7a149fd5dce296d569ae6007c2492b7593961cb8cfe0aa2248d0653bbc010c1d51997c6a29fae8a68ef6f245c57723bbfd5eaeaf33b41bf8febffcebbf5cc9f8  117   2340  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
10   697bf7381e9175425d4aff9d026f767aff0349a87db36d15713856894bc3507d129babd7083ce6de6425710e800d36991aab5765810e6cc06e77d9f3fe0a28fe  93    1860  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
9    9ec68c94c135c9e1a3e3014c65a16138ef694a56bd641a8af70b5235b44903956eeed81b5add141728658b0af980ba38a4d58908dd3f5b92ef45b85fae70daf8  72    1440  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
8    26f0caedbf8a3e25e9d32ef2c1c0c93424dca75d72a148ea79ca6d08800f27ca3497de736475506197f8c970ce2d4889b8c3e4a1cba3464da814a0844ecf30b0  37    740   03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
7    6d0f9299245a4bb50620690c9254c8499f1785d11fc75e46173dddd950fc6567515a462fb7ce5b768b46a23379983aa073337a18b3c28c8b0db718c848913ac4  57    1140  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
6    ced2f6454072cfe34da97eab68e2207ba933d5dfa28b678eee61eca1e09dc47b7810fc2d2ea139758dc681d2641cb57d4bba20dfe4cdbc27b1d92e91a8551383  81    1620  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
5    96f9124e93deda9a5ceb59335f525a3eec176421908a422e400d2ec5a71970857ba6fc8a9304601872b065c8d136ef6e4550565b858c5a7cbb583fc46b85f89f  102   2040  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
4    09b544c9d7b41da42f620a1e02d99ea235a9d3d5690604ed2d14f3a3dd573e4f7f8b6ec4cf8b58b1e36d66876371106e6d8a69b827497120fcc7ec86dffbd1f9  29    580   03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
3    15d4f45104148a1c51869d1331ba6e46041ca64ca3796aae2469843ecdcef48224da2e285dff6ea41108b0601f089156e1702f9c65756507808914caef2b6881  63    1260  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
2    68f3f30322e83c2aa4bdcb7c0767434d106140e5127ae775239f14fd9313a1b14fe17a78919c203d5c7a8d1fe26e43268e5a997d835c57d168fddc0a44ac9942  60    1200  03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
1    081c47c3bfe6a38e2a3c90ac60df6e0f087dbf2c7c68002f6b2b97a9b6c831d13f714d6307417911095e630baabee71967bd1649d52b4195612540e3bf8a7830  1     20    03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
0    1fee03a4cf11c7f4dd3df8cb5ce88ef289d5f3d9a5f426fc30ef38070520a8697565d11fe8b9f177501d9b6165826cafa4b4a79140f66a992b91ecdafd48d00e  3     6     03561c39ef0bdd93f9c9c79798b39478b5a6fb79afcd6526ba083262cf016587ca
