round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.5MB,10.6MB,87.85%,28.71%,66.7MB,639.2KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.7MB,27.4MB,1.53%,0.18%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.1MB,21.8MB,32.22%,20.42%,19.2MB,9.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.6MB,27.2MB,1.18%,0.16%,2.6MB,2.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.1MB,21.9MB,32.57%,19.50%,18.7MB,9.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.2MB,21.9MB,33.26%,19.90%,18.8MB,9.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.4MB,1.44%,0.17%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.9MB,27.4MB,1.31%,0.17%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.2MB,21.9MB,32.68%,19.64%,18.7MB,9.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,46.9MB,46.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.3MB,21.9MB,32.21%,20.11%,18.9MB,9.4MB,0B,0B
round0,Docker,sawtooth-rest-api-9,27.6MB,27.2MB,1.24%,0.18%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.3MB,22.0MB,31.93%,19.94%,18.8MB,9.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.8MB,46.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,28.1MB,27.5MB,1.39%,0.17%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-rest-api-5,27.9MB,27.4MB,1.17%,0.17%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,21.0MB,21.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.4MB,22.0MB,32.77%,20.24%,18.9MB,9.4MB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.9MB,27.3MB,1.29%,0.18%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.0MB,21.8MB,32.55%,19.79%,18.5MB,9.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.9MB,46.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.0MB,21.8MB,33.28%,19.54%,18.6MB,9.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,31.6MB,28.6MB,30.10%,4.22%,43.9MB,69.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.8MB,46.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.2MB,21.8MB,32.49%,19.66%,18.7MB,9.3MB,0B,0B
round0,Docker,sawtooth-rest-api-6,27.8MB,27.3MB,1.29%,0.18%,2.6MB,2.7MB,0B,0B
round0,Docker,sawtooth-validator-2,239.0MB,175.0MB,90.94%,47.96%,30.4MB,22.5MB,0B,0B
round0,Docker,sawtooth-validator-9,229.9MB,168.7MB,83.02%,47.93%,30.9MB,21.6MB,0B,0B
round0,Docker,sawtooth-validator-8,220.9MB,162.1MB,86.62%,48.08%,31.6MB,20.7MB,0B,0B
round0,Docker,sawtooth-validator-3,237.5MB,182.2MB,87.40%,48.34%,31.3MB,64.1MB,0B,0B
round0,Docker,sawtooth-validator-1,222.0MB,162.8MB,86.62%,48.28%,31.3MB,21.1MB,0B,0B
round0,Docker,sawtooth-validator-5,219.2MB,163.9MB,92.43%,47.90%,31.2MB,21.2MB,0B,0B
round0,Docker,sawtooth-validator-4,246.6MB,183.6MB,83.99%,48.64%,32.2MB,63.2MB,0B,0B
round0,Docker,sawtooth-validator-7,219.5MB,164.3MB,83.08%,48.52%,31.2MB,20.7MB,0B,0B
round0,Docker,sawtooth-validator-0,240.5MB,179.7MB,89.17%,48.07%,31.9MB,147.5MB,0B,0B
