round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,50.5MB,17.1MB,61.25%,12.61%,1.6GB,11.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,15.6KB,3.6KB,0B,0B
round0,Docker,sawtooth-rest-api-0,131.4MB,59.8MB,99.33%,19.65%,1017.6MB,1.7GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.4MB,23.3MB,50.62%,10.86%,36.4MB,18.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,15.6KB,3.6KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.6MB,23.0MB,50.81%,8.97%,30.8MB,15.5MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.1MB,27.4MB,0.65%,0.21%,11.1MB,11.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,664.3MB,424.4MB,109.20%,76.15%,38.6MB,40.8MB,0B,0B
round0,Docker,sawtooth-validator-0,726.6MB,479.1MB,113.03%,86.14%,43.0MB,1.0GB,0B,0B
