round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,2.5MB,2.5MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.5MB,20.5MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,24.3MB,22.5MB,39.50%,22.66%,26.3MB,13.1MB,0B,0B
round0,Docker,sawtooth-rest-api-7,28.0MB,27.4MB,1.05%,0.18%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.8MB,27.3MB,1.00%,0.20%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.2MB,22.5MB,39.91%,22.51%,26.3MB,13.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,47.0MB,47.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,27.9MB,27.4MB,1.01%,0.19%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.9MB,22.2MB,38.97%,22.23%,25.8MB,12.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,27.9MB,27.3MB,1.01%,0.20%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.1MB,22.3MB,38.50%,22.87%,26.4MB,13.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.1MB,47.1MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,27.7MB,27.3MB,0.87%,0.19%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.3MB,22.4MB,38.08%,22.71%,26.4MB,13.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.9MB,20.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.1MB,1.44%,0.19%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.2MB,22.5MB,38.14%,22.12%,26.0MB,13.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.0MB,22.2MB,39.39%,22.71%,26.5MB,13.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.7MB,27.5MB,0.93%,0.18%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,21.0MB,21.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.1MB,22.3MB,38.11%,22.07%,26.2MB,13.1MB,0B,0B
round0,Docker,sawtooth-rest-api-4,28.2MB,27.7MB,1.11%,0.21%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-validator-7,294.1MB,210.0MB,99.44%,64.34%,36.3MB,28.9MB,0B,0B
round0,Docker,sawtooth-validator-5,287.1MB,205.0MB,100.28%,64.22%,35.7MB,29.7MB,0B,0B
round0,Docker,sawtooth-validator-0,289.2MB,220.4MB,99.61%,64.32%,36.2MB,139.9MB,0B,0B
round0,Docker,sawtooth-validator-3,293.6MB,210.7MB,100.60%,65.07%,35.8MB,29.0MB,0B,0B
round0,Docker,sawtooth-validator-6,288.1MB,206.0MB,99.53%,65.50%,36.0MB,28.6MB,0B,0B
round0,Docker,sawtooth-validator-1,294.9MB,216.4MB,100.78%,64.64%,36.5MB,51.1MB,0B,0B
round0,Docker,sawtooth-validator-2,286.8MB,203.5MB,100.54%,64.83%,36.7MB,28.5MB,0B,0B
round0,Docker,sawtooth-validator-4,307.1MB,206.3MB,100.83%,65.55%,35.7MB,29.4MB,0B,0B
