round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,47.3MB,16.1MB,65.69%,23.34%,1.2GB,8.5MB,0B,0B
round0,Docker,sawtooth-rest-api-0,82.9MB,48.3MB,76.70%,21.83%,733.2MB,1.2GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.9MB,23.7MB,53.02%,19.20%,49.5MB,25.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.3MB,0.42%,0.11%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,28.1MB,24.4MB,51.92%,22.34%,56.8MB,29.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.9MB,24.1MB,52.34%,21.67%,55.9MB,28.4MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.1MB,0.51%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,27.7MB,24.1MB,53.09%,21.86%,54.9MB,27.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.3MB,27.0MB,0.47%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,605.0MB,410.6MB,108.68%,90.40%,57.9MB,850.4MB,0B,0B
round0,Docker,sawtooth-validator-1,543.3MB,373.5MB,107.52%,87.09%,60.9MB,64.6MB,0B,0B
round0,Docker,sawtooth-validator-2,551.7MB,372.7MB,107.47%,86.03%,59.2MB,63.3MB,0B,0B
round0,Docker,sawtooth-validator-3,548.5MB,369.7MB,108.31%,86.91%,58.8MB,65.2MB,0B,0B
