round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,40.9MB,13.8MB,65.07%,13.36%,1.6GB,11.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.5MB,22.4MB,50.91%,9.63%,28.6MB,14.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,2.11%,0.00%,26.0KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,127.8MB,54.4MB,101.49%,17.74%,968.3MB,1.6GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,2.22%,0.00%,25.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.8MB,26.4MB,0.76%,0.05%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.5MB,22.3MB,52.36%,9.70%,28.7MB,14.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,2.14%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.4MB,22.2MB,53.70%,9.76%,28.6MB,14.3MB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.8MB,26.5MB,0.87%,0.05%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,2.11%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.5MB,26.5MB,0.77%,0.04%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.4MB,22.3MB,49.51%,9.64%,28.5MB,14.2MB,0B,0B
round0,Docker,sawtooth-validator-1,395.3MB,249.6MB,102.90%,27.77%,30.7MB,32.9MB,0B,0B
round0,Docker,sawtooth-validator-0,537.2MB,297.9MB,109.72%,40.83%,33.6MB,1.0GB,0B,0B
round0,Docker,sawtooth-validator-2,393.7MB,243.1MB,106.42%,27.78%,30.0MB,33.3MB,0B,0B
round0,Docker,sawtooth-validator-3,399.2MB,246.6MB,105.10%,26.97%,29.9MB,33.3MB,0B,0B
