round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,64.0MB,14.3MB,55.67%,13.57%,1.8GB,12.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.9MB,22.2MB,44.44%,8.05%,25.1MB,12.5MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.2MB,26.2MB,0.90%,0.05%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.6MB,46.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.9MB,22.2MB,46.03%,8.12%,25.4MB,12.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,122.4MB,55.6MB,101.41%,18.63%,1.1GB,1.8GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.5MB,26.5MB,0.73%,0.05%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.0MB,22.3MB,42.89%,8.14%,25.1MB,12.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.0MB,22.3MB,48.84%,8.15%,25.0MB,12.4MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.2MB,26.2MB,0.79%,0.05%,1.9MB,1.9MB,0B,0B
round0,Docker,sawtooth-validator-0,479.6MB,266.2MB,113.08%,35.08%,30.8MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-3,361.7MB,226.9MB,98.63%,19.30%,26.7MB,29.1MB,0B,0B
round0,Docker,sawtooth-validator-2,376.9MB,237.2MB,100.92%,19.53%,26.7MB,29.1MB,0B,0B
round0,Docker,sawtooth-validator-1,375.9MB,231.8MB,101.45%,19.19%,26.6MB,29.1MB,0B,0B
