round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,94.5MB,17.2MB,60.67%,11.65%,1.7GB,11.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,174.6MB,66.4MB,101.03%,21.06%,1.0GB,1.8GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.5MB,24.6MB,53.26%,17.90%,60.5MB,30.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.5MB,25.0MB,54.50%,19.61%,67.5MB,34.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.8MB,27.4MB,0.74%,0.21%,11.1MB,11.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,966.7MB,557.0MB,115.36%,92.16%,68.7MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,781.0MB,490.5MB,108.55%,83.72%,62.4MB,90.5MB,0B,0B
