0.0
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
16   4bf95e82f618838db1051586a8a97efdc20705c4a3b1fb9768232b3296c2922e39aa31d1d6dd45eb756bd9a55e6309e5a8c9c5f76ea7ed8b11592b6267873c71  28    560   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
15   c51f73388d33329123f9b04dcac684a0e33968806294ab274b7f0e4632764cfc05f2e4e59666420447b5f871555f915227f5b9e92fdce7a87ced8551a2d501ee  160   3200  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
14   0b267ce77bd0028584299f4f29cc52da2ef28e739b977709e3b62ec58d74565c0eb44bfdeee708ed30e087a69366624300699292657cebe83d234ccfed212d37  123   2460  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
13   abbd3df9e556a2b6393534c58860ce6f3d3b0816a601c87a0ad811254acd28656bf962f03b7f02f50a374b76fbf2e8b857eb82c98324f9739f7380da80f67613  74    1480  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
12   ab0b53c2e038b99e8ba284a793231a0b78ded15599d6e09539caf64dce946e314ce46ae33b08bde34760130ab60558b2a1de7bb9078ec46ff0eb5216c51a3292  18    360   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
11   038938821fa1aaa83ee76ddab71816e4545e59ae0c8667b9ef8c64183eaceaf475e10cf5eb775d7397a8ebc5b8b0d269223f0e63283de28d3ce1b67c4ce76d56  50    1000  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
10   2f05d6d72345fa0a952a676ad94ebfb2269c541d339d3ac47f38567293e772bf021c326fbfba8fa06bf3dd4d9434e7cfdabf3dc2648a0cb67118bea32740f2f1  93    1860  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
9    16c8d12d52814d630019032d0c7f6e36de6ed9c00493079a3568b195662d5f8002eca4294920fcb22ef32387e0644381f33555b63b73076b794ff2d3612888c7  14    280   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
8    f3f85d9bba2b24d37250870fdbf51b29cb5cd969011cb900b43a1ad8063576c21b2aa8e19af459eea5eb2494b31aae7aefe1a49a4277b6949a2978640fe34d24  49    980   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
7    b4b5f3267880257a994dd300446df4fadc2e9fc9927ec7aa02f69ec8a2ce063a6c3acb947bf43e622869f2e3009294c02c227963746fdffadb318810c77ce50c  15    300   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
6    f04797a79290a58f31f9e7909970a1eabfd7c01e7d6538c0d6080bf20d407bfd6cded9608cd38bc78c2180c52be3d1aaa937d427a02f9bc67a8b492ac6252940  60    1200  03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
5    a526d356046b651644136f1e488320cd03d7193fc4385ef1b36cbb5e306dcead3c050d0e9fc4d6dc0512dd1125257952e51abb2cec80aed8bb62f68eb55da07a  5     100   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
4    bc75d31e8f41ddf1055fba8d8f4d6050382a8410e498991efcb5e59e68d7ba5078e8dc50d701d37fe6e3e9119d02ecc8b128aff2bd290a0fa78772ec2a0ec2fe  26    520   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
3    14ec3494537ccbdba4d005ad5a1d1fa6eed9c9564783aa4a901c0227e0570ee723e55cfdd22bfc791ef0c315a902dfd02c3f0f28392024d09ab0ec2490818cf1  15    300   03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
2    8c87bc4c081ec23be76224f6475cf3c3959a13c3d6ea7ff904122e256ce31cbe46113c8b21ed753e696524b4a9659b3e43aa43291d0a292503c91cca6dec41cb  3     60    03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
1    82ee08096ccf8ebdcd3bdfb68048279fb17fc5c124cbc7df7da127665d1fbd7c4b90c23fe45e3eba9b20f2ab2e1749edff2b487b2ceb400ec1879d61b61cf858  1     20    03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
0    df082862fde4da86234c0f6cdaafaad74eba531a94e4d7c382b9e1953520a3d65a5d92ea599f747c870262f24ee8e69dbacb0b9fae76206b6373bcb51b4dc2b9  3     6     03677fb4b8a7bf69ef3cc3975c32466a41515e2ee2537a3b073b062c9a86ed93be
