round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-rest-api-9,26.3MB,26.1MB,0.73%,0.01%,392.2KB,388.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.0MB,21.8MB,37.56%,14.66%,17.6MB,8.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,46.8MB,46.8MB,7.09%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.7MB,20.7MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,29.3MB,14.5MB,87.49%,23.94%,380.7MB,2.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,6.59%,0.02%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.1MB,21.9MB,42.77%,15.57%,18.3MB,9.0MB,0B,0B
round0,Docker,sawtooth-rest-api-0,60.6MB,38.0MB,88.91%,15.05%,229.9MB,382.0MB,0B,0B
round0,Docker,sawtooth-rest-api-6,26.4MB,26.4MB,0.85%,0.02%,393.1KB,388.8KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.2MB,21.9MB,36.11%,16.05%,19.1MB,9.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.9MB,46.9MB,7.09%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.8MB,8.66%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.1MB,21.7MB,41.13%,16.48%,19.5MB,9.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.5MB,0.82%,0.02%,391.9KB,387.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,26.4MB,26.4MB,0.77%,0.02%,392.7KB,389.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,22.2MB,21.3MB,33.01%,9.76%,11.5MB,5.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.9MB,46.9MB,7.91%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.1MB,21.7MB,44.80%,16.47%,19.2MB,9.4MB,0B,0B
round0,Docker,sawtooth-rest-api-5,26.4MB,26.4MB,0.87%,0.01%,392.6KB,387.8KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,7.58%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.7MB,20.7MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.3MB,21.4MB,32.07%,10.34%,12.2MB,5.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.5MB,26.4MB,0.93%,0.02%,392.4KB,389.1KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,7.81%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.9MB,20.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,26.7MB,26.4MB,0.77%,0.02%,391.6KB,388.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.0MB,47.0MB,7.51%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.3MB,22.0MB,38.05%,16.26%,18.9MB,9.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,8.60%,0.02%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.2MB,26.2MB,1.15%,0.02%,391.8KB,386.6KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.2MB,21.9MB,40.86%,15.95%,18.9MB,9.3MB,0B,0B
