round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,28.6MB,14.4MB,100.45%,28.08%,566.9MB,4.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,66.4MB,39.7MB,100.95%,18.41%,345.3MB,574.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.9MB,22.7MB,52.81%,21.61%,32.4MB,16.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,7.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,4.07%,0.01%,22.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,7.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,5.86%,0.01%,22.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.6MB,27.2MB,1.56%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.0MB,22.8MB,55.03%,22.64%,33.8MB,17.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.3MB,23.0MB,53.30%,22.84%,34.3MB,17.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,7.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.3MB,27.7MB,1.04%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,5.85%,0.01%,22.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,5.70%,0.01%,22.5KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.1MB,22.9MB,54.11%,23.13%,34.5MB,17.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,7.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.9MB,27.6MB,2.59%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-validator-1,433.5MB,304.3MB,121.07%,87.97%,40.9MB,41.1MB,0B,0B
round0,Docker,sawtooth-validator-0,438.7MB,319.5MB,118.78%,89.34%,43.4MB,424.8MB,0B,0B
round0,Docker,sawtooth-validator-3,446.2MB,311.9MB,109.52%,87.49%,41.1MB,41.9MB,0B,0B
round0,Docker,sawtooth-validator-2,440.7MB,308.3MB,111.12%,87.74%,42.8MB,39.9MB,0B,0B
