round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,52.9MB,14.8MB,67.18%,18.69%,1.5GB,10.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.4MB,26.4MB,0.73%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.2MB,21.8MB,44.89%,7.69%,19.3MB,9.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,109.1MB,51.7MB,93.88%,20.29%,951.5MB,1.6GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.3MB,20.3MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.2MB,21.9MB,47.64%,7.81%,19.3MB,9.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.5MB,46.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.4MB,22.0MB,43.55%,7.68%,19.3MB,9.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.7MB,26.7MB,0.77%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.4MB,22.0MB,43.92%,7.80%,19.4MB,9.7MB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.2MB,26.2MB,0.79%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-3,266.7MB,185.4MB,97.83%,15.89%,20.3MB,22.7MB,0B,0B
round0,Docker,sawtooth-validator-0,323.3MB,216.5MB,101.24%,29.68%,24.5MB,986.8MB,0B,0B
round0,Docker,sawtooth-validator-2,268.2MB,186.4MB,96.07%,16.21%,20.7MB,22.5MB,0B,0B
round0,Docker,sawtooth-validator-1,271.8MB,194.2MB,97.94%,15.91%,20.5MB,22.5MB,0B,0B
