0.45454545454545453
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
12   329c4062d63a830f9be13806e3e67546ca7a6c5490da8e17bde718400d20253502efb264028782476cf9ac00dd9deeea457d47ee9312ca82a6f3a75fda74e975  77    1540  03e8aefed0c3676dc595d52191ffd7d340bff82fea34f6064b8b6816bb10c41135
11   fb867494c9af0bbaf234ecf35f6e1680fa281f71d9f0541f44823a70a95ae56427680ec9e6f12b96467abcb6ac26e074bea096e5ef1758be885e84ea23624628  5     100   03e8aefed0c3676dc595d52191ffd7d340bff82fea34f6064b8b6816bb10c41135
10   dbc7ad4c0bb8207cfa6eb272e15f161cbb06eab566d165a2917bd59127281b0e28e203e3529f9d1292f5b6e4f848fb09334b7a8a7fb7cc6300a125545a7fb073  53    1060  023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
9    8b756dddb4f8c55992161a16993df05a7779f8eb7b14034ab24b7c22b8dff4fd22ef8854bf98432ad53f17e5e03e2ab14f9481f6343d00810a989169ca913f1e  100   2000  023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
8    6e664bff6f7dfa30755ac8513c9822d76b1ae993cb01c09a8c4fc9832e5126376d898fa4db18b0ecd363258ee2c189475ffd7244b9e98e0b05bab0aef124a074  9     180   023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
7    11c320e813e83433c8e98c4032ba4438415c41ea7907f0413d4aa277eb7dfea13d2fbbbdfa156e32211131b85149f0f2c9cd96949263740f098455ef6e724595  89    1780  023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
6    5125d7e0d9f2a97a71c31ed01d5638162df24775dbe4f50e73500a0dd4ee8b7c62e88fbecdb722f1a37acd69b8459cb8a5d88d8848245f47f0a6eb5d86316f94  14    280   023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
5    29a0cdf39b89092f7dc36e99185bf913692128b8a596ff896a0135679f0b0818092b13447d15d928356376f067b1b3ecdbcc9b36707693733f4f1ce06754fc48  75    1500  023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
4    ccb10f620dde07f94a4c605513624ea68f550802a2c9b7841b4215d5834ffd6d1dd26c1a84555db8c06d24391f98e99cb83df6e74a100059dec45cc5869e773b  31    620   023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
3    18589594c871f650f44ac492b686a76796e9f1082667a725a34136a18891eeeb74e2fe34bb1249f0ce38594016aea46a27f1d68dc4aa4bfb1f587f879cded3b3  60    1200  023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
2    d1be5ded44e5bf4d71d8f0c1bd5d16652f9d4b4348923547362198b8413744cb1ccb05b15391584d23d8761d056384190359a495e93dc6af16024a6665bcfbce  1     20    023c247635352f2650e9aef54c170f922d93692b85e5eb48d1443457b8a0a8ddfc
1    6f9b5521a6585b884452054ccb08bef428a2cb90161d2d9d9e27fadab02241c01c24056187f360f20c2d0ddef531da269c192f02b46d15b370ac07180ba952a3  1     1     03e8aefed0c3676dc595d52191ffd7d340bff82fea34f6064b8b6816bb10c41135
0    270510b6db64651c54c59d2c1f81f1beb93e4fef3dd60f3af934e0d48d58dd623a5190591bd01347b30967f3da494de3195602d6751b2d867542e5970284a791  4     12    03e8aefed0c3676dc595d52191ffd7d340bff82fea34f6064b8b6816bb10c41135
