0.4117647058823529
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
10   f37df6befdfb774ee2ac1c11424a26974fbb83a713c1c31e21195ac9ff909a4a09f56205a759821ff3e108182b6a38430226611f5face400c2f61d0aebcd96c5  49    980   03f6ee63be47fc603e34ee6db6215a861278f96b0966e8f4bfbfe9558483e65188
9    f1e732dd4fef5378b89bb66c08d4442f820dfc22b319e6f75b18ac444f19be4d6584695ea1e14abc5e4aeaea3868e01789d1234a37048f0ee5a0f3e22b2bb189  57    1140  03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
8    8e31fa928e66d04c319551895b69f58f5862ce59d8c2a75b580f1af1566ff9810b437a01e0e090e425663bf440cf4b0bfce297910cdb9acad1ee78228c6dda54  15    300   03f6ee63be47fc603e34ee6db6215a861278f96b0966e8f4bfbfe9558483e65188
7    8bbb15c04b859d21ab5401f7a2fab7ab622aae0ab245295450e32d3ed68597d46fab4fb5a7d2fa9e76b825b9c5f2998674f2e844ccc885899f9dcfe991d74bb1  30    600   03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
6    973a68d31953051daf6d36bf8402cbdbdd2bb79204b48f81b2a32bf008075699305bfd8de9e70d449e287110364cb3bc6a090b536188fc3fa07a84b68935283e  13    260   03f6ee63be47fc603e34ee6db6215a861278f96b0966e8f4bfbfe9558483e65188
5    04751f4a1a86ba69379cafa0a4a34eaceb332fce70fb067a93b0daee5c536a9a439fa5f8a7f09a097693ce10d68428f114a49cfec1011a2db966f469b266c4ce  92    1840  03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
4    cc59e3b8d36d0ad1f254ee491d600f317831996cb0bff1d8886a2c614f7ae2ed1b1acd9dd50743984bd7d5fa110f2fafb643d0207b9ac5ce33c9b82e80c19ed9  61    1220  03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
3    8ab025331c0e45b751b5a3b6797f89ba9adcf215f73c209954f0ac5011f7b8da6c0ac06aeda9b5f863a8a65880f908efccbb2e613615ac4851a9a9468fedeec5  19    380   03f6ee63be47fc603e34ee6db6215a861278f96b0966e8f4bfbfe9558483e65188
2    021cd2c27155b90ca0e3434e11d79fffe0f7bb11730fa6fe2d85f4b769009a6a289857478003295dccb7aa534cf8ade6b17be64fa69f13ed32065ed29328c7fd  1     20    03f6ee63be47fc603e34ee6db6215a861278f96b0966e8f4bfbfe9558483e65188
1    225d420b588677a08a66dc7818882c6a000041f0d21fa5b37c08464daa691d5e743bebe18c4dfd99beaa524405500946877c59070f4f554d131c02934cd89a3b  1     1     03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
0    e12f959670ec64a0420da68fec2a9d9de7ae22fd691ce3720817882ebd641ca946fdab1ac8a281f3f6dbc27d5e85935bee817d0eb074ae5d28f12ed13243dcbe  4     12    03ea4601649f69ad585c52f0fae3b629a05455aac0fa02dbe12395568e8970d04f
