round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,42.4MB,16.9MB,59.64%,16.86%,1.8GB,12.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.4MB,46.4MB,0.67%,0.00%,8.5KB,3.6KB,0B,0B
round0,Docker,sawtooth-rest-api-0,158.2MB,61.2MB,100.45%,23.34%,1.1GB,1.8GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.4MB,22.3MB,45.89%,10.91%,28.9MB,14.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.72%,0.00%,8.5KB,3.6KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.5MB,0.81%,0.13%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.5MB,22.5MB,53.05%,10.78%,28.9MB,14.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,544.1MB,297.1MB,110.77%,44.57%,31.9MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,407.7MB,248.7MB,98.96%,24.66%,28.9MB,37.8MB,0B,0B
