round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,103.8MB,19.5MB,62.84%,13.91%,1.6GB,9.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,31.3MB,26.0MB,54.75%,29.23%,80.8MB,41.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,264.1MB,78.5MB,102.20%,23.73%,988.4MB,1.6GB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.3MB,27.0MB,1.21%,0.29%,11.9MB,12.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,31.0MB,25.9MB,55.22%,28.40%,78.4MB,39.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.3MB,20.3MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,866.8MB,532.0MB,118.54%,95.68%,82.9MB,1.0GB,0B,0B
round0,Docker,sawtooth-validator-1,657.3MB,432.2MB,105.11%,64.89%,71.3MB,104.9MB,0B,0B
