round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,46.7MB,17.3MB,65.09%,16.86%,1.3GB,9.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,0.69%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.6MB,22.5MB,51.50%,11.98%,30.0MB,15.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.4MB,27.8MB,1.40%,0.44%,17.8MB,18.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.4MB,22.5MB,51.43%,11.81%,28.8MB,14.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,113.0MB,50.3MB,98.64%,19.45%,818.6MB,1.3GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.66%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-validator-1,619.2MB,365.1MB,109.08%,84.32%,39.3MB,45.1MB,0B,0B
round0,Docker,sawtooth-validator-0,699.6MB,401.0MB,111.91%,97.22%,50.1MB,827.9MB,0B,0B
