round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,27.7MB,11.1MB,81.47%,27.80%,374.5MB,2.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.0MB,23.0MB,48.73%,23.43%,38.8MB,19.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,2.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,2.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,42.8MB,32.7MB,50.54%,9.99%,226.6MB,376.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,2.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.1MB,23.2MB,47.73%,23.53%,40.3MB,20.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.4MB,0.75%,0.04%,947.4KB,961.7KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,2.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,2.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.8MB,22.8MB,47.91%,22.79%,37.5MB,18.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,2.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.3MB,26.3MB,0.80%,0.03%,961.1KB,975.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.9MB,23.1MB,47.38%,23.31%,37.8MB,18.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,2.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,2.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.6MB,26.6MB,0.71%,0.03%,947.3KB,962.2KB,0B,0B
round0,Docker,sawtooth-validator-1,353.5MB,215.8MB,107.13%,54.79%,44.5MB,45.1MB,0B,0B
round0,Docker,sawtooth-validator-0,354.8MB,217.0MB,102.18%,57.13%,43.0MB,325.3MB,0B,0B
round0,Docker,sawtooth-validator-3,311.8MB,187.5MB,97.05%,50.44%,38.6MB,46.8MB,0B,0B
round0,Docker,sawtooth-validator-2,316.6MB,190.2MB,106.54%,52.27%,40.5MB,45.4MB,0B,0B
