round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,29.1MB,13.8MB,71.34%,18.71%,840.2MB,6.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,2.37%,0.01%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.4MB,0.77%,0.13%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,21.8MB,50.44%,9.64%,24.9MB,12.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.8MB,21.6MB,51.93%,9.60%,24.8MB,12.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.1MB,47.1MB,2.29%,0.01%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.7MB,27.4MB,0.92%,0.13%,4.5MB,4.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.3MB,20.3MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,2.16%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.8MB,21.9MB,46.73%,9.64%,24.3MB,12.3MB,0B,0B
round0,Docker,sawtooth-rest-api-0,88.2MB,42.2MB,80.95%,15.54%,508.3MB,847.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,2.40%,0.01%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.6MB,27.3MB,0.96%,0.13%,4.5MB,4.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.7MB,21.7MB,52.70%,9.45%,24.0MB,12.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-2,479.9MB,279.0MB,108.04%,70.33%,33.1MB,29.2MB,0B,0B
round0,Docker,sawtooth-validator-3,503.9MB,268.9MB,108.17%,70.35%,31.7MB,31.0MB,0B,0B
round0,Docker,sawtooth-validator-0,572.1MB,305.5MB,113.40%,72.68%,33.5MB,569.1MB,0B,0B
round0,Docker,sawtooth-validator-1,466.6MB,264.4MB,107.50%,67.23%,32.4MB,28.5MB,0B,0B
