round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,40.4MB,14.6MB,96.74%,30.22%,566.9MB,4.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.7MB,23.7MB,55.62%,32.75%,45.6MB,23.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,70.0MB,39.5MB,100.94%,19.75%,345.3MB,574.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.6MB,46.6MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.7MB,27.3MB,0.93%,0.26%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.1MB,23.9MB,55.77%,33.80%,48.2MB,24.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.8MB,1.01%,0.25%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,21.3MB,21.3MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.8MB,23.6MB,55.81%,33.85%,47.6MB,24.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.4MB,27.9MB,0.99%,0.24%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,27.5MB,24.1MB,54.32%,34.34%,49.5MB,25.3MB,0B,0B
round0,Docker,sawtooth-validator-1,415.9MB,266.7MB,113.70%,81.30%,52.7MB,53.9MB,0B,0B
round0,Docker,sawtooth-validator-3,399.5MB,262.1MB,106.10%,80.12%,49.5MB,58.2MB,0B,0B
round0,Docker,sawtooth-validator-0,446.4MB,293.4MB,113.04%,84.53%,53.6MB,416.7MB,0B,0B
round0,Docker,sawtooth-validator-2,386.1MB,263.2MB,108.44%,82.93%,52.9MB,86.3MB,0B,0B
