round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,77.1MB,17.0MB,59.19%,12.11%,1.7GB,11.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,186.2MB,66.0MB,101.73%,20.51%,1.0GB,1.7GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.5MB,24.8MB,54.19%,17.27%,58.3MB,29.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.1MB,24.9MB,52.72%,19.08%,64.7MB,32.7MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.3MB,27.8MB,1.64%,0.32%,16.7MB,17.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,960.5MB,581.7MB,119.82%,96.70%,75.1MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,780.6MB,521.3MB,117.99%,87.86%,63.4MB,89.7MB,0B,0B
