round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-settings-tp-6,20.7MB,20.7MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,26.4MB,26.2MB,0.94%,0.02%,482.1KB,479.9KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,47.0MB,47.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.0MB,21.6MB,47.32%,17.47%,16.7MB,8.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,26.6MB,26.4MB,1.12%,0.02%,483.3KB,481.8KB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,9.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.0MB,21.5MB,48.30%,17.85%,17.9MB,8.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,9.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.9MB,26.4MB,1.60%,0.03%,481.4KB,480.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.5MB,22.0MB,46.68%,18.57%,19.0MB,9.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.1MB,22.4MB,55.18%,22.83%,25.1MB,12.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.7MB,26.4MB,1.60%,0.03%,496.8KB,494.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.3MB,21.8MB,43.60%,19.14%,18.9MB,9.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-7,27.1MB,26.6MB,1.25%,0.03%,480.9KB,482.2KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.8MB,46.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,26.8MB,12.2MB,99.90%,38.92%,157.7MB,1.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.6MB,1.32%,0.03%,482.7KB,479.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.5MB,21.3MB,45.86%,15.77%,15.3MB,7.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.1MB,21.6MB,46.75%,19.41%,19.7MB,9.7MB,0B,0B
round0,Docker,sawtooth-rest-api-4,26.9MB,26.4MB,1.26%,0.03%,497.3KB,496.8KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.0MB,47.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.1MB,21.7MB,46.78%,18.97%,18.6MB,9.1MB,0B,0B
round0,Docker,sawtooth-rest-api-0,36.5MB,29.8MB,51.07%,7.03%,96.7MB,158.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-validator-3,307.1MB,203.3MB,102.75%,61.76%,33.5MB,27.4MB,0B,0B
round0,Docker,sawtooth-validator-7,248.8MB,163.4MB,101.34%,48.62%,29.9MB,21.6MB,0B,0B
round0,Docker,sawtooth-validator-5,240.1MB,163.0MB,98.01%,48.05%,28.8MB,21.3MB,0B,0B
round0,Docker,sawtooth-validator-1,248.1MB,166.7MB,97.16%,38.69%,27.2MB,64.9MB,0B,0B
round0,Docker,sawtooth-validator-6,249.3MB,159.5MB,98.91%,40.10%,28.7MB,19.6MB,0B,0B
round0,Docker,sawtooth-validator-2,246.3MB,166.2MB,98.74%,49.18%,28.9MB,22.8MB,0B,0B
round0,Docker,sawtooth-validator-4,241.4MB,164.8MB,101.24%,48.37%,31.1MB,21.7MB,0B,0B
round0,Docker,sawtooth-validator-0,286.5MB,190.7MB,99.68%,48.20%,31.1MB,208.1MB,0B,0B
