Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.02 s,0.01 s,0.02 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.04 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,660,80,15.4 tps,0.04 s,0.01 s,0.02 s,-0.0 tps
4,20 TPS,1200,0,20.7 tps,0.04 s,0.01 s,0.02 s,20.7 tps
5,25 TPS,580,1200,25.3 tps,0.12 s,0.02 s,0.04 s,-0.0 tps
6,30 TPS,1480,960,30.5 tps,0.08 s,0.01 s,0.03 s,18.5 tps
7,35 TPS,2800,380,35.2 tps,0.17 s,0.01 s,0.04 s,31.2 tps
8,40 TPS,1040,3020,40.4 tps,0.21 s,0.01 s,0.04 s,38.2 tps
9,45 TPS,1920,3080,45.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
