round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.5MB,12.1MB,76.94%,29.47%,76.4MB,726.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-9,21.0MB,21.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,46.9MB,46.9MB,0.00%,0.00%,14.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.6MB,22.1MB,33.46%,17.50%,21.1MB,10.4MB,0B,0B
round0,Docker,sawtooth-rest-api-9,26.7MB,26.4MB,0.90%,0.02%,336.5KB,328.0KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,21.9MB,21.5MB,30.22%,7.85%,9.6MB,4.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.1MB,47.0MB,0.41%,0.14%,14.4KB,1.1KB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.36%,0.13%,14.6KB,530B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.1MB,26.7MB,0.93%,0.15%,334.2KB,209.3KB,0B,0B
round0,Docker,sawtooth-rest-api-11,27.1MB,26.8MB,1.01%,0.02%,336.6KB,328.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-11,20.9MB,20.9MB,0.00%,0.00%,14.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...lt-11,23.5MB,22.1MB,32.49%,17.48%,21.2MB,10.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...tp-11,47.0MB,47.0MB,0.00%,0.00%,14.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,31.7MB,29.0MB,25.48%,3.40%,48.0MB,77.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.2MB,47.2MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.5MB,22.0MB,31.16%,17.47%,20.8MB,10.3MB,0B,0B
round0,Docker,sawtooth-rest-api-8,27.2MB,26.9MB,0.97%,0.02%,336.1KB,328.0KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.4MB,22.0MB,31.59%,17.51%,20.9MB,10.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.7MB,20.7MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,47.0MB,47.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.9MB,46.9MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-6,21.0MB,21.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,27.0MB,26.7MB,0.98%,0.02%,336.1KB,328.0KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.6MB,22.1MB,31.96%,17.96%,21.7MB,10.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,47.0MB,47.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-7,27.0MB,26.7MB,1.00%,0.02%,336.6KB,328.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.7MB,20.7MB,0.00%,0.00%,14.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.8MB,22.3MB,32.85%,17.86%,21.6MB,10.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.7MB,20.7MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,27.2MB,26.8MB,0.83%,0.01%,337.4KB,327.7KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.6MB,22.1MB,32.95%,17.75%,21.2MB,10.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.7MB,22.2MB,31.25%,17.59%,21.3MB,10.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.1MB,47.1MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,21.1MB,21.1MB,0.00%,0.00%,14.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.1MB,26.8MB,1.20%,0.02%,336.4KB,328.8KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.9MB,26.6MB,0.75%,0.01%,320.5KB,313.1KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.5MB,22.0MB,32.65%,18.09%,21.5MB,10.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,21.0MB,21.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...lt-10,23.5MB,22.0MB,32.17%,17.84%,21.5MB,10.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...tp-10,47.2MB,47.2MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-10,27.0MB,26.7MB,0.94%,0.02%,336.0KB,328.0KB,0B,0B
round0,Docker,sawtooth-settings-tp-10,20.9MB,20.9MB,0.00%,0.00%,14.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,14.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.4MB,21.9MB,31.04%,17.63%,21.3MB,10.5MB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.8MB,26.6MB,0.85%,0.02%,320.9KB,312.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.1MB,47.1MB,0.00%,0.00%,14.4KB,0B,0B,0B
