round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,33.5MB,11.7MB,60.85%,19.85%,1.1GB,8.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,72.0MB,39.6MB,47.25%,13.64%,683.2MB,1.1GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,21.8MB,21.1MB,40.29%,3.26%,9.2MB,4.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,21.8MB,21.2MB,42.56%,3.25%,9.1MB,4.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.3MB,0.88%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,224.1MB,149.6MB,98.61%,12.11%,12.1MB,685.8MB,0B,0B
round0,Docker,sawtooth-validator-1,191.4MB,139.8MB,79.27%,6.57%,8.8MB,12.5MB,0B,0B
