0.40625
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
19   b003ca1aac906c526780a37a00bcd1d22dd57af208defc8b2af01c29f07d11b94445eeba64533d72a4711d0a46b04a098974ea68f00e80f5ab552f5fea72fcd7  28    560   032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
18   7b136655feeb1f1df6131305d7e24bae654438c150ea3441280072439da91be04a7819b23ec8b228edc1966c0928d8d711baab323a8d0a04570eff7f633bd2ec  34    680   02ad89f84c4ae8d110670cd2213ac3282be45ec348e4382fe65da7d99f81b13efb
17   45a9a695b28898c76b472a7e583de24049415804e3e4b1ee3e5b2db1d8e8b5743e0d821e5b7038f544b97c3522d43bfbc13e9da4e74f1507eeb66545bed49d16  76    1520  02bb188d1e1a7d73887a17d58b27587a432e9241006352c5cb511181455d7fc2a9
16   62d7333a73de78d50a0e5b8b5f47c40d0a4503cd114bdb3e9bc3789ec2715d9c337e45e94b95396a353e7998e0caddf49f91c364f5c6839eb82f44132d932597  92    1840  032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
15   3f5519cdb0b789c4d259ec43cb67c21141d5be935d2972b4be2e9ee3ca42118b6755925e1dc9fe055503afc19199c9b9acaf748c3b55cc7fa03338d7d9d1874c  61    1220  0208db6fc90f1d6f252a70861967ba3b01fd15bc6540152dbfb3c7bd06140fbdb8
14   b7a88654d9c2f683b0c922ee9429262a4b8ed6202db5a054e0c41652cb4175997697987ab1f18307072e6de921c831443cbda0d9fa2c3adac931b9370810b7bd  12    240   032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
13   04bfb98b8324d6edf6b4394a0fa4b687a8c6c7fe982b0fa1a108bff6d091d909130f5044cb2b8b3ffbf2cad1c93d8cf5c0b573504c13e996a8ff95b3464ffa04  45    900   02ad89f84c4ae8d110670cd2213ac3282be45ec348e4382fe65da7d99f81b13efb
12   df85fc0faa36ea1506384a90d636081dbe27e4b8d7546e189653c364ad9af2b47457f05465a2528963352b05661b2facf48bc1d8fdcf65f04b2dcc5680608211  7     140   0208db6fc90f1d6f252a70861967ba3b01fd15bc6540152dbfb3c7bd06140fbdb8
11   82e5b2e953affdf9dd31c268376bd536ec9f682aea349e0c7167c0bfa0571c614e0cbba81e77a08254d1b178d1819a0e27057e2c5d69ea2e55a0545ca07a7cf1  52    1040  032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
10   ee02e2de34a1c26c4166dd117eac3f81e7d24eb33faa4bbc607bda621b0d6cba571e07becd3fefa2732734b73c993129e4f082577f4fe0ae4510a8482a471aab  8     160   032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
9    f9067328f5c576e1c2fac16eb45a1f4ab2fcff12b7484e72db1d86819f21691628c10ead2acaba655295fe3cf2c4b32724b9cfebe81d869f69e6dfc430fdbd5d  33    660   02bb188d1e1a7d73887a17d58b27587a432e9241006352c5cb511181455d7fc2a9
8    a3a38f437df2c41bc2be3c63a820b7d60d1cdf61e079d045b770509ba7c742e735b2a2891c09eae8866988e44bc6b968b7ce9afe3dd4aa0b48d707bbfc45223d  31    620   02bb188d1e1a7d73887a17d58b27587a432e9241006352c5cb511181455d7fc2a9
7    b235579d9117d744b7529a157808c8f02ff318c83277286dade7d25276b224fe0180ebc6f2c881b1a72a4886c67c1a742f952c28d18f9eec687b0441cd1f85e2  35    700   02ad89f84c4ae8d110670cd2213ac3282be45ec348e4382fe65da7d99f81b13efb
6    e19c5ed7b009bcd107b5aff6650f4e85d7076281dcbf74fa0d2f7446a2af94441a90d235e25353af6716e2c8f1c7a2b7ee2f6eeca2e02d5c2d3574d2b4e8cddc  2     40    032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
5    303e243938720d7d7632b3c0870965ec0fd13113ff4ad6664813772a65eccd5546679cec10749352481fee730b77d4a64431fa6f4bd88b8800787d6fe81a201e  1     20    02ad89f84c4ae8d110670cd2213ac3282be45ec348e4382fe65da7d99f81b13efb
4    d0f11a123fad5cc5836dd6d126d6b71475fa5818cd84c15033fffd2a47d97280470ed359ebc1d1365b4d8cdc0529f791d52f752889bd5c6c4f16828343823be6  1     20    02bb188d1e1a7d73887a17d58b27587a432e9241006352c5cb511181455d7fc2a9
3    6e387ac45ee0895a54e1c09eaa4809126e39edcd505cd8c2bb77866bc6b52c8f2a0a6d01b55789d1d40f4b384b820c674147d60591f10263a8801e18583e905e  1     1     032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
2    3e09737d44ce43644ebe1d98f8638b9fa748a74bf23bdd1f376f1c466c7e544e39f6a21a6b0ed39dbf7ac5a660638943ac5b6898c66c1985ed42d53e18a664c1  1     1     032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
1    3dfa20f8c0dcec04039956d478eccd9e6a9468725c22df9ec9042cf3d7b6d3881d85f3a55f936c5f27e1524ff560b72d65ed7a5d7c7deba16f0e2466e97ad2f7  1     1     032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
0    143d7846202c199974f0bd19ecafb80c9ddc3b9c7b000e2ca8ecdcb14ccf1f391e4960fbe5ee90a63896d6412e97baa4017f14ab949f0c97376c1a5440a36409  3     6     032fbd3414612f4292242bd5a38a12f970dd6fad6a62adca8f80b08c451f9fde94
