round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.5MB,12.5MB,88.61%,30.30%,148.9MB,1.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.2MB,47.2MB,2.39%,0.01%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,34.9MB,31.7MB,47.77%,8.80%,94.6MB,153.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.0MB,21.9MB,32.78%,18.62%,17.3MB,8.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,47.0MB,47.0MB,9.83%,0.03%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,22.9MB,21.6MB,32.56%,19.19%,18.2MB,9.0MB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.6MB,27.3MB,1.23%,0.25%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,47.1MB,47.1MB,12.97%,0.03%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,22.9MB,21.6MB,32.85%,19.04%,17.7MB,8.8MB,0B,0B
round0,Docker,sawtooth-rest-api-8,27.7MB,27.5MB,1.34%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.0MB,21.8MB,32.78%,19.01%,17.9MB,8.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,17.21%,0.05%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.6MB,27.4MB,1.22%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.0MB,21.7MB,32.05%,19.07%,18.0MB,8.9MB,0B,0B
round0,Docker,sawtooth-rest-api-4,27.4MB,27.3MB,1.16%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.8MB,46.8MB,14.20%,0.04%,58.0KB,37.5KB,0B,0B
