round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.1MB,21.2MB,51.50%,7.16%,12.3MB,6.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.2MB,26.2MB,0.75%,0.02%,944.5KB,960.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.8MB,0.00%,0.00%,19.2KB,11.4KB,0B,0B
round0,Docker,sawtooth-shell-default,28.8MB,11.1MB,83.42%,15.68%,973.7MB,6.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.1MB,26.1MB,0.77%,0.03%,945.0KB,960.8KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,19.2KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.3MB,21.3MB,50.49%,7.21%,12.4MB,6.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,78.2MB,42.0MB,100.90%,13.05%,585.2MB,977.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.4MB,21.4MB,48.38%,7.11%,12.5MB,6.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,19.2KB,11.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,19.2KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.5MB,26.4MB,0.95%,0.03%,960.8KB,976.7KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.2MB,21.2MB,53.95%,7.30%,12.3MB,6.1MB,0B,0B
round0,Docker,sawtooth-validator-1,251.7MB,160.8MB,98.01%,16.23%,13.2MB,15.0MB,0B,0B
round0,Docker,sawtooth-validator-2,254.0MB,164.4MB,102.74%,16.51%,14.2MB,23.0MB,0B,0B
round0,Docker,sawtooth-validator-0,310.6MB,185.3MB,109.27%,22.49%,15.9MB,601.3MB,0B,0B
round0,Docker,sawtooth-validator-3,236.5MB,158.4MB,98.24%,16.38%,14.0MB,14.2MB,0B,0B
