round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,38.1MB,12.0MB,61.00%,20.53%,1.1GB,7.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,21.9MB,21.1MB,44.64%,4.31%,10.4MB,5.1MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.2MB,26.2MB,0.73%,0.02%,762.2KB,775.1KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.6MB,2.21%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,2.45%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.3MB,26.3MB,0.72%,0.02%,761.5KB,775.1KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.0MB,21.0MB,44.02%,4.26%,10.3MB,5.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.3MB,20.3MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,65.5MB,39.3MB,47.54%,13.95%,673.3MB,1.1GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.2MB,21.3MB,42.39%,4.37%,10.7MB,5.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,2.23%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,21.9MB,21.2MB,44.10%,4.34%,10.4MB,5.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,2.33%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.3MB,0.73%,0.02%,762.0KB,775.2KB,0B,0B
round0,Docker,sawtooth-validator-3,219.4MB,149.2MB,91.95%,9.32%,11.1MB,12.5MB,0B,0B
round0,Docker,sawtooth-validator-2,237.7MB,149.6MB,104.34%,9.48%,11.5MB,12.2MB,0B,0B
round0,Docker,sawtooth-validator-1,238.8MB,154.6MB,99.79%,9.53%,11.3MB,12.4MB,0B,0B
round0,Docker,sawtooth-validator-0,262.6MB,166.1MB,100.20%,15.34%,14.7MB,691.7MB,0B,0B
