round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.0MB,10.5MB,91.34%,30.28%,92.6MB,893.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,31.2MB,28.7MB,25.75%,3.67%,59.5MB,95.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.2MB,22.5MB,34.41%,20.83%,25.6MB,12.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.9MB,20.9MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-7,27.5MB,27.3MB,1.24%,0.12%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.9MB,46.9MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.9MB,22.2MB,34.99%,21.30%,26.0MB,13.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.1MB,22.2MB,33.56%,20.97%,25.7MB,12.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.6MB,27.3MB,1.53%,0.11%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.2MB,22.4MB,36.55%,21.26%,25.6MB,12.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.4MB,1.55%,0.12%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.6MB,20.6MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,27.7MB,27.4MB,1.72%,0.12%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,47.0MB,47.0MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,24.0MB,22.2MB,34.09%,20.71%,25.6MB,12.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,24.2MB,22.4MB,35.81%,20.87%,25.5MB,12.7MB,0B,0B
round0,Docker,sawtooth-rest-api-6,27.9MB,27.6MB,1.91%,0.12%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.7MB,20.7MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.9MB,46.9MB,0.00%,0.00%,11.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,27.4MB,27.3MB,1.67%,0.12%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.1MB,22.2MB,32.37%,21.17%,25.8MB,12.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.5MB,27.3MB,1.47%,0.13%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.0MB,47.0MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.9MB,22.1MB,34.21%,21.08%,25.6MB,12.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,47.1MB,47.0MB,0.33%,0.09%,11.8KB,530B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,22.8MB,22.1MB,32.26%,13.01%,15.8MB,7.8MB,0B,0B
round0,Docker,sawtooth-rest-api-9,29.9MB,28.1MB,1.45%,0.21%,2.2MB,1.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.8MB,20.8MB,0.38%,0.09%,11.8KB,530B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,11.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.8MB,27.5MB,1.18%,0.11%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,11.6KB,0B,0B,0B
