round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,52.8MB,15.5MB,64.97%,18.70%,1.4GB,10.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.1MB,22.1MB,46.04%,10.50%,26.0MB,12.9MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.3MB,0.69%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.3MB,20.3MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.3MB,26.2MB,0.83%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.5MB,22.1MB,48.35%,11.88%,29.3MB,14.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.6MB,46.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.6MB,21.7MB,44.30%,10.03%,24.0MB,11.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.6MB,46.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.3MB,26.3MB,0.77%,0.05%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,113.3MB,52.2MB,93.03%,19.86%,893.4MB,1.4GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.8MB,22.3MB,49.65%,11.94%,29.5MB,14.8MB,0B,0B
round0,Docker,sawtooth-validator-1,379.1MB,202.4MB,102.06%,23.31%,29.8MB,30.0MB,0B,0B
round0,Docker,sawtooth-validator-2,392.6MB,209.3MB,97.73%,25.89%,31.0MB,33.7MB,0B,0B
round0,Docker,sawtooth-validator-3,316.7MB,193.1MB,103.14%,24.47%,25.2MB,31.5MB,0B,0B
round0,Docker,sawtooth-validator-0,489.6MB,244.9MB,114.54%,41.55%,35.7MB,953.4MB,0B,0B
