round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,38.9MB,14.6MB,64.87%,19.44%,1.2GB,8.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.7MB,25.2MB,53.34%,22.20%,67.8MB,34.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.6MB,1.58%,0.24%,11.1MB,11.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,2.24%,0.00%,25.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,80.0MB,44.2MB,86.90%,19.46%,738.8MB,1.2GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.6MB,24.7MB,54.40%,20.11%,60.3MB,30.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,1.93%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.3MB,20.3MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.3MB,27.8MB,1.51%,0.24%,11.1MB,11.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,2.18%,0.00%,25.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,29.4MB,25.1MB,54.70%,22.32%,66.4MB,33.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.6MB,46.6MB,2.20%,0.00%,25.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,29.3MB,25.0MB,52.95%,21.73%,65.4MB,33.3MB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.2MB,27.6MB,1.15%,0.25%,11.1MB,11.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,645.4MB,424.7MB,120.94%,90.73%,78.9MB,872.7MB,0B,0B
round0,Docker,sawtooth-validator-1,598.3MB,400.7MB,106.97%,89.10%,75.1MB,80.8MB,0B,0B
round0,Docker,sawtooth-validator-2,605.7MB,417.5MB,116.85%,87.44%,78.3MB,75.1MB,0B,0B
round0,Docker,sawtooth-validator-3,612.2MB,418.6MB,115.27%,88.84%,73.6MB,78.5MB,0B,0B
