round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.3MB,26.2MB,0.71%,0.03%,945.3KB,961.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.6MB,21.8MB,51.66%,12.55%,23.4MB,11.7MB,0B,0B
round0,Docker,sawtooth-shell-default,29.0MB,9.6MB,85.39%,18.96%,536.2MB,3.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.7MB,21.9MB,52.22%,12.67%,23.5MB,11.7MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.4MB,26.2MB,0.72%,0.03%,961.3KB,976.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,4.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.3MB,0.60%,0.02%,945.6KB,960.6KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,19.2KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.5MB,21.7MB,46.71%,11.28%,22.3MB,11.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.2MB,21.7MB,47.75%,9.58%,18.2MB,9.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,19.0KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,49.6MB,35.1MB,49.83%,8.82%,325.0MB,538.6MB,0B,0B
round0,Docker,sawtooth-validator-3,315.1MB,185.8MB,94.84%,28.23%,25.9MB,26.2MB,0B,0B
round0,Docker,sawtooth-validator-2,326.1MB,188.1MB,101.81%,28.12%,25.5MB,26.5MB,0B,0B
round0,Docker,sawtooth-validator-1,268.4MB,161.7MB,98.45%,26.36%,22.6MB,27.6MB,0B,0B
round0,Docker,sawtooth-validator-0,305.9MB,176.4MB,97.38%,23.09%,22.4MB,375.3MB,0B,0B
