round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.5MB,23.5MB,55.15%,31.05%,46.3MB,23.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.4MB,27.7MB,0.88%,0.24%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,32.9MB,14.7MB,88.05%,31.62%,590.3MB,4.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.9MB,27.4MB,0.99%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.6MB,23.5MB,55.94%,31.17%,45.6MB,23.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.3MB,0.84%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.9MB,23.7MB,54.58%,32.15%,47.7MB,24.3MB,0B,0B
round0,Docker,sawtooth-rest-api-0,55.9MB,38.1MB,80.48%,19.40%,359.7MB,597.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.7MB,23.7MB,56.02%,30.43%,44.8MB,22.8MB,0B,0B
round0,Docker,sawtooth-validator-2,391.1MB,281.0MB,111.42%,81.86%,50.5MB,52.2MB,0B,0B
round0,Docker,sawtooth-validator-3,385.9MB,280.4MB,115.86%,83.64%,49.8MB,54.0MB,0B,0B
round0,Docker,sawtooth-validator-1,366.6MB,272.2MB,113.79%,82.81%,50.1MB,55.8MB,0B,0B
round0,Docker,sawtooth-validator-0,411.7MB,300.7MB,111.67%,84.85%,52.0MB,457.9MB,0B,0B
