round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,29.4MB,14.4MB,86.99%,30.37%,544.0MB,4.0MB,0B,0B
round0,Docker,sawtooth-rest-api-0,62.3MB,38.5MB,99.42%,17.16%,334.0MB,551.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.5MB,23.5MB,54.63%,29.99%,44.7MB,22.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.6MB,23.5MB,55.07%,30.94%,45.9MB,23.4MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.1MB,0.96%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.0MB,27.5MB,0.91%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.6MB,23.5MB,53.56%,30.89%,45.3MB,23.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.7MB,27.5MB,0.95%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.8MB,23.6MB,54.65%,30.74%,46.2MB,23.6MB,0B,0B
round0,Docker,sawtooth-validator-0,414.2MB,302.1MB,117.71%,86.59%,51.6MB,432.2MB,0B,0B
round0,Docker,sawtooth-validator-1,401.1MB,279.6MB,112.58%,84.05%,48.2MB,54.8MB,0B,0B
round0,Docker,sawtooth-validator-3,404.3MB,282.0MB,112.76%,83.58%,50.7MB,51.3MB,0B,0B
round0,Docker,sawtooth-validator-2,414.5MB,290.5MB,112.25%,84.12%,50.3MB,53.2MB,0B,0B
