Network Size,Run Index,Test,Name,Succ,Fail,Send Rate (tps),Max Latency (s),Min Latency (s),Avg Latency (s),Throughput (tps),Stale Block Rate,Num Blocks,Num Txns,Round Duration,My Throughput,Avg Interval,Min Interval,Max Interval,PercentDiff on TPS
1,0,1,5TPS,0,300,5.4,0.00,100000.00,NaN,0.0,0.0,5,312,170.0,1.8,15.0,5.0,30.0,1.0
