round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,31.3MB,9.5MB,90.94%,18.39%,550.0MB,4.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.3MB,0.59%,0.02%,945.4KB,961.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.0MB,21.5MB,47.66%,9.16%,17.3MB,8.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.0MB,21.5MB,46.96%,9.55%,18.6MB,9.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,48.9MB,36.2MB,50.27%,9.10%,331.8MB,552.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.7KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.4MB,26.3MB,0.73%,0.03%,945.9KB,960.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.8MB,21.9MB,54.36%,12.90%,24.2MB,12.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,21.9MB,51.99%,12.93%,24.3MB,12.1MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.5MB,26.4MB,0.82%,0.03%,961.5KB,975.6KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,256.9MB,157.1MB,104.49%,23.89%,21.2MB,22.1MB,0B,0B
round0,Docker,sawtooth-validator-0,299.5MB,184.8MB,104.62%,28.55%,22.6MB,384.4MB,0B,0B
round0,Docker,sawtooth-validator-2,310.5MB,188.9MB,105.55%,31.81%,26.7MB,27.1MB,0B,0B
round0,Docker,sawtooth-validator-3,297.4MB,185.1MB,106.95%,31.66%,26.4MB,27.6MB,0B,0B
