round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.5MB,12.0MB,86.23%,29.78%,107.5MB,959.8KB,0B,0B
round0,Docker,sawtooth-rest-api-0,32.9MB,30.1MB,39.16%,6.34%,69.3MB,111.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.8MB,21.6MB,30.67%,19.48%,18.0MB,8.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,18.14%,0.05%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.9MB,20.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,16.56%,0.04%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-5,28.0MB,27.5MB,1.14%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.1MB,21.8MB,32.50%,19.66%,18.4MB,9.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,28.0MB,27.5MB,1.24%,0.23%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.2MB,21.9MB,31.84%,19.85%,18.5MB,9.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.1MB,47.1MB,19.66%,0.05%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.8MB,46.8MB,11.91%,0.03%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.2MB,21.9MB,31.05%,19.34%,18.2MB,9.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,27.8MB,27.4MB,1.11%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.1MB,47.1MB,20.33%,0.05%,57.9KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.2MB,21.9MB,33.79%,19.92%,18.5MB,9.1MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.5MB,1.08%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,19.50%,0.05%,57.9KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.1MB,21.8MB,33.84%,20.04%,18.4MB,9.1MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.1MB,27.7MB,1.53%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.1MB,21.9MB,32.92%,20.06%,18.6MB,9.2MB,0B,0B
round0,Docker,sawtooth-rest-api-9,27.9MB,27.5MB,1.27%,0.24%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,47.0MB,47.0MB,17.13%,0.04%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-6,28.0MB,27.5MB,1.29%,0.22%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.1MB,21.8MB,32.21%,19.96%,18.6MB,9.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.9MB,46.9MB,17.68%,0.05%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.2MB,21.9MB,32.82%,19.92%,18.5MB,9.2MB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.1MB,27.6MB,1.07%,0.25%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,15.05%,0.04%,58.0KB,37.5KB,0B,0B
