round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.2MB,22.4MB,44.08%,26.92%,25.6MB,12.9MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.4MB,1.85%,0.20%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,2.66%,0.01%,20.1KB,8.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,27.3MB,12.5MB,101.02%,37.17%,220.7MB,1.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,0.00%,0.00%,20.2KB,8.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.1MB,22.3MB,46.31%,27.08%,25.7MB,13.0MB,0B,0B
round0,Docker,sawtooth-rest-api-0,43.3MB,32.5MB,87.34%,11.74%,136.2MB,224.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,28.0MB,27.4MB,1.92%,0.20%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.2MB,47.2MB,0.00%,0.00%,20.0KB,8.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.1MB,22.3MB,47.27%,26.25%,24.8MB,12.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,2.07%,0.00%,20.2KB,8.4KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.7MB,27.4MB,1.49%,0.20%,3.1MB,3.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.2MB,22.4MB,49.54%,27.89%,26.2MB,13.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.1MB,47.1MB,0.00%,0.00%,20.0KB,8.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,22.4MB,45.74%,26.03%,24.5MB,12.2MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.8MB,27.5MB,2.13%,0.21%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.1MB,22.3MB,49.31%,27.12%,25.9MB,13.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,28.0MB,27.4MB,1.75%,0.21%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.0MB,47.0MB,0.00%,0.00%,20.0KB,8.4KB,0B,0B
round0,Docker,sawtooth-validator-3,277.7MB,211.2MB,101.91%,67.65%,32.6MB,45.9MB,0B,0B
round0,Docker,sawtooth-validator-0,295.4MB,223.3MB,104.12%,69.36%,32.9MB,199.0MB,0B,0B
round0,Docker,sawtooth-validator-1,275.1MB,204.4MB,99.93%,68.25%,32.0MB,28.9MB,0B,0B
round0,Docker,sawtooth-validator-5,268.3MB,203.5MB,100.90%,68.36%,32.4MB,27.3MB,0B,0B
round0,Docker,sawtooth-validator-2,299.7MB,227.2MB,100.32%,69.00%,31.1MB,50.1MB,0B,0B
round0,Docker,sawtooth-validator-4,269.6MB,198.0MB,102.03%,68.59%,31.5MB,29.9MB,0B,0B
