round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,28.7MB,11.4MB,68.22%,24.58%,731.8MB,5.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,28.4MB,24.1MB,47.03%,22.29%,57.1MB,28.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.5MB,26.2MB,0.46%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.4MB,20.4MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,28.8MB,24.4MB,55.40%,23.71%,60.9MB,30.5MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.4MB,26.2MB,0.62%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.2MB,0.39%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,27.7MB,23.8MB,45.79%,21.28%,54.1MB,26.9MB,0B,0B
round0,Docker,sawtooth-rest-api-0,52.3MB,35.9MB,40.09%,11.96%,441.7MB,735.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,27.4MB,23.7MB,44.55%,19.66%,49.3MB,24.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-2,465.6MB,255.5MB,101.09%,55.66%,59.3MB,69.2MB,0B,0B
round0,Docker,sawtooth-validator-3,513.9MB,287.6MB,100.96%,57.42%,66.4MB,68.0MB,0B,0B
round0,Docker,sawtooth-validator-1,441.1MB,251.0MB,97.83%,53.58%,60.1MB,64.0MB,0B,0B
round0,Docker,sawtooth-validator-0,429.2MB,254.8MB,99.80%,48.82%,56.7MB,580.1MB,0B,0B
