round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,84.0MB,17.6MB,59.09%,10.02%,1.7GB,11.7MB,0B,0B
round0,Docker,sawtooth-rest-api-0,176.5MB,70.4MB,101.43%,19.40%,1.0GB,1.7GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.8MB,23.8MB,54.92%,13.74%,46.7MB,23.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,27.1MB,23.9MB,51.50%,14.62%,48.2MB,24.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.2MB,26.7MB,0.75%,0.16%,7.4MB,7.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,902.3MB,490.2MB,115.56%,75.91%,52.0MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,688.0MB,397.1MB,106.50%,51.51%,45.0MB,65.1MB,0B,0B
