round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,44.3MB,16.5MB,71.96%,22.54%,1.2GB,8.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,75.9MB,45.5MB,77.40%,21.22%,712.1MB,1.2GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.4MB,23.0MB,49.51%,14.65%,36.3MB,18.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.4MB,46.4MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.7MB,23.0MB,53.22%,15.87%,40.6MB,20.5MB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.9MB,27.2MB,0.47%,0.16%,5.9MB,6.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.0MB,27.6MB,1.37%,0.16%,5.9MB,6.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.6MB,22.8MB,49.01%,14.51%,37.3MB,18.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.0MB,23.1MB,52.83%,16.26%,41.4MB,21.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.1MB,27.3MB,1.51%,0.15%,5.9MB,6.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,564.4MB,367.9MB,110.84%,93.15%,50.8MB,798.4MB,0B,0B
round0,Docker,sawtooth-validator-2,562.4MB,382.7MB,120.76%,89.47%,48.9MB,47.4MB,0B,0B
round0,Docker,sawtooth-validator-1,528.7MB,353.7MB,106.57%,89.24%,45.3MB,46.0MB,0B,0B
round0,Docker,sawtooth-validator-3,594.5MB,413.0MB,110.12%,89.18%,47.6MB,49.8MB,0B,0B
