0.3484848484848485
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
43   d5e6e0f772931e1d89962982b075712ed80843b4e0766f5e8980a3f2fea7238b4be9a7d9d2bd5e18658bddbed5410ec8feacdadea675481fae764447f6bfb4cd  46    920   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
42   04683fa701cb1ece72b6b1be8e9d9f8f9dc783093fc63788e14e69a33e5461e0078cd521e1cfd870d5085ceec4d692c51e621bbbab4583dca97b1c299e47c698  5     100   030006b83432a0b056928459d6aef27e7f012f7aced634bf96c0205abc8d6ed18a
41   81fa99b59a748e258b3a54c65811ec8bafa9b27df8980dedea3a61c2374068f72b4e1492f1c85c64415fffce9366493532cccf4e2f2afc4714e915bb624239f7  56    1120  03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
40   f76942d2c0b3d9fcc2a74e2fee91376edafdf6e621dfb4fe2cfdff58453e3927285c4c160c2cbf802b539a0b57004705c4957743ba047ae8929849e98f6025e9  10    200   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
39   24804ee0294eecbab8e3a0efe5f45929664318710940b1bddce11fcf890731c02733c866b0169ded83ffb682968470677e8b7ffaca24804a3eb4a0f1840d8043  10    200   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
38   74619fb0c6d24b4a671bd5e20c49b96b020b8723af9339e96c4f8921519904d069627c5ff907505786cd93c983366439c030e11b145ce503500f9f35925cc21b  44    880   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
37   cabfdad94919d90c7b2c119f5af1e6cdb5e55a42c5a88a728e003c928f411aba2f94a1a83dea321ded571a3a10504f21ead0506cf19feb8b8d6f625a3e7bec54  9     180   030006b83432a0b056928459d6aef27e7f012f7aced634bf96c0205abc8d6ed18a
36   fb18c97b472d7fc5be1cdb5ef9df61dc467c11ddadd4b926b700931e6b0bfa014b2361f1498cd1208e917311e4a36ea246104e2c5a0b8f72116b2b008fbafa9d  65    1300  03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
35   3138deb88fba1c54b9f4dd71f9c17ab531e70d08c19c4944e43e8c6626e6bbd507a39df60c39aa3226cfd78fb74a392f316f103e6b22e1a80e17ebc14bfb4869  7     140   030006b83432a0b056928459d6aef27e7f012f7aced634bf96c0205abc8d6ed18a
34   5dd19231317551d3650ecf1956a9ad8087e90af17148e7398053554797c6b06e39fd993df284ea8c1184c959bb16c8c26a2c5e385968fde2e37c451f315ed624  66    1320  03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
33   971344cf358ad58c3670457dfc4d9d87c2cd172527877f7321da9fbf25b920da0bebe457c396371b32b251a72e556a7d7678bc49deff30f43f3c3dd6ad17f743  13    260   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
32   78c63d4f39322ea914804b7db6b98da4f60b28ad312ad0a6e8921a890bc772775152f24a8ec181813f899e7f5bf331c2a4d7ce4f9c0bb62e33bcdd1aa17ed387  31    620   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
31   ad0b7cf6dc45c0d5ae16ca33b3820021caed38b83d76d2b6f74b40ff1f8a37426a2ab70dacaf682680486e38c8cb0655b6697eb20fd8d8ebe8f91e8ce9c50cc8  5     100   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
30   d955d635877aed901440d65956fd337f22eb9f899b21064f0037b713b46c1c067a8cd945fb9d8c1e6849abce401c14c4c752d66baab4434adf4d54befca675e6  2     40    03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
29   05afeb932098f63ba84f2e99fbc6ef6270ddf3ec9a029691c395e29606513f4f109514355d9520000b66c91d6ce139512edc101cddb72446feb0a1c84f26bc64  7     140   03e7900d2b1cb6b801d49adf3c9bd75c8ff57603c92aeaeb5ae501c8214dd8e0ee
