round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,48.5MB,16.7MB,64.23%,17.51%,1.4GB,9.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.9MB,26.8MB,0.72%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.1MB,22.2MB,50.38%,10.47%,26.6MB,13.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,8.6KB,3.6KB,0B,0B
round0,Docker,sawtooth-rest-api-0,109.7MB,53.2MB,88.16%,20.07%,870.6MB,1.4GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.7MB,22.7MB,54.96%,11.32%,28.2MB,14.3MB,0B,0B
round0,Docker,sawtooth-validator-0,664.0MB,359.6MB,111.52%,75.40%,32.8MB,893.5MB,0B,0B
round0,Docker,sawtooth-validator-1,526.6MB,317.4MB,106.38%,57.52%,26.6MB,37.2MB,0B,0B
