Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3000,20,10.1 tps,0.14 s,0.01 s,0.03 s,10.1 tps
2,10 TPS,1420,180,10.3 tps,0.22 s,0.01 s,0.03 s,9.1 tps
3,15 TPS,1720,680,15.3 tps,0.22 s,0.03 s,0.08 s,-0.0 tps
4,20 TPS,1080,2160,20.2 tps,0.14 s,0.02 s,0.05 s,-0.0 tps
5,25 TPS,1220,3280,25.2 tps,0.19 s,0.02 s,0.05 s,-0.0 tps
6,30 TPS,440,5000,30.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
7,35 TPS,1360,5680,35.2 tps,0.13 s,0.02 s,0.06 s,-0.0 tps
8,40 TPS,440,8420,40.2 tps,0.12 s,0.02 s,0.06 s,-0.0 tps
9,45 TPS,180,10680,45.2 tps,0.09 s,0.02 s,0.04 s,-0.0 tps
