round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,30.6MB,10.6MB,86.77%,16.22%,810.2MB,5.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.4MB,21.3MB,47.18%,6.84%,13.3MB,6.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,64.6MB,38.9MB,97.07%,11.83%,487.6MB,813.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.1MB,21.3MB,47.33%,6.34%,11.2MB,5.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.6MB,26.4MB,0.71%,0.02%,945.4KB,961.0KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.3MB,21.3MB,48.01%,7.13%,12.9MB,6.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.3MB,0.71%,0.02%,945.7KB,960.5KB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.3MB,26.3MB,0.76%,0.03%,960.6KB,975.7KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.8MB,21.5MB,49.66%,8.31%,16.0MB,8.0MB,0B,0B
round0,Docker,sawtooth-validator-0,298.7MB,171.4MB,108.14%,22.98%,17.8MB,521.1MB,0B,0B
round0,Docker,sawtooth-validator-2,262.8MB,154.4MB,98.95%,18.38%,15.2MB,14.1MB,0B,0B
round0,Docker,sawtooth-validator-3,279.7MB,163.4MB,101.09%,22.07%,18.0MB,18.7MB,0B,0B
round0,Docker,sawtooth-validator-1,263.1MB,157.8MB,111.05%,18.27%,16.3MB,15.6MB,0B,0B
