round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,36.0MB,11.4MB,90.39%,16.52%,1.0GB,7.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.3MB,21.4MB,46.13%,7.24%,12.7MB,6.3MB,0B,0B
round0,Docker,sawtooth-rest-api-0,74.8MB,42.4MB,102.72%,13.49%,616.2MB,1.0GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,18.8KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.4MB,0.56%,0.02%,943.6KB,959.1KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,19.1KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.2MB,21.4MB,46.98%,7.25%,12.5MB,6.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,19.0KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.4MB,26.4MB,0.75%,0.02%,944.3KB,959.8KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.4MB,21.6MB,49.13%,7.23%,12.7MB,6.3MB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.4MB,26.4MB,0.80%,0.02%,959.0KB,975.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,19.1KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.4MB,21.5MB,52.63%,7.27%,12.6MB,6.3MB,0B,0B
round0,Docker,sawtooth-validator-0,279.1MB,176.7MB,102.25%,21.35%,16.0MB,639.8MB,0B,0B
round0,Docker,sawtooth-validator-1,223.7MB,151.8MB,102.17%,14.59%,13.4MB,14.7MB,0B,0B
round0,Docker,sawtooth-validator-2,230.4MB,154.8MB,101.33%,14.76%,13.9MB,14.4MB,0B,0B
round0,Docker,sawtooth-validator-3,235.2MB,157.4MB,102.60%,14.77%,13.2MB,15.0MB,0B,0B
