round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,66.9MB,17.6MB,59.68%,17.33%,1.5GB,10.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-rest-api-0,144.4MB,55.5MB,100.97%,21.94%,913.8MB,1.5GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.2MB,23.3MB,54.81%,17.07%,44.0MB,22.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.3MB,1.15%,0.22%,8.9MB,9.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.6MB,23.4MB,55.26%,17.89%,45.8MB,23.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,0.00%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-validator-0,769.1MB,477.4MB,114.72%,93.45%,50.2MB,952.2MB,0B,0B
round0,Docker,sawtooth-validator-1,687.6MB,407.7MB,116.87%,81.02%,45.2MB,61.2MB,0B,0B
