round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,64.3MB,17.5MB,64.81%,17.45%,1.6GB,11.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.3MB,22.6MB,52.37%,11.21%,28.3MB,14.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,1.60%,0.00%,13.5KB,7.7KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.8MB,26.2MB,0.77%,0.08%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,1.52%,0.00%,13.5KB,7.7KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.2MB,22.4MB,54.49%,10.76%,27.2MB,13.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.5MB,26.2MB,0.65%,0.05%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.2MB,22.5MB,52.39%,11.18%,27.9MB,14.0MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.0MB,26.4MB,0.77%,0.07%,2.2MB,2.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,1.57%,0.00%,13.5KB,7.7KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.4MB,22.5MB,45.57%,11.21%,28.9MB,14.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,1.33%,0.00%,13.5KB,7.7KB,0B,0B
round0,Docker,sawtooth-rest-api-0,128.1MB,59.6MB,101.35%,23.44%,991.6MB,1.6GB,0B,0B
round0,Docker,sawtooth-validator-2,454.4MB,271.0MB,101.46%,32.18%,29.0MB,33.4MB,0B,0B
round0,Docker,sawtooth-validator-3,492.5MB,278.5MB,102.28%,31.90%,30.4MB,31.4MB,0B,0B
round0,Docker,sawtooth-validator-1,474.1MB,275.1MB,101.34%,31.12%,28.8MB,32.0MB,0B,0B
round0,Docker,sawtooth-validator-0,567.9MB,333.6MB,113.76%,52.53%,33.9MB,1.0GB,0B,0B
