round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,33.9MB,14.0MB,93.87%,32.39%,566.3MB,4.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,2.18%,0.00%,18.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,54.6MB,37.2MB,94.86%,18.10%,345.1MB,573.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.5MB,22.9MB,56.03%,25.00%,37.3MB,18.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.6MB,22.9MB,53.59%,25.99%,38.4MB,19.6MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.3MB,27.7MB,0.92%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,2.15%,0.00%,18.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.0MB,27.5MB,0.96%,0.22%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.2MB,22.6MB,54.27%,24.29%,36.5MB,18.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,2.22%,0.00%,18.9KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,3.7KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,2.11%,0.00%,18.8KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.1MB,27.6MB,3.76%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.7MB,23.0MB,54.59%,25.15%,38.0MB,19.4MB,0B,0B
round0,Docker,sawtooth-validator-0,457.1MB,311.0MB,113.44%,88.16%,42.9MB,424.2MB,0B,0B
round0,Docker,sawtooth-validator-2,409.4MB,285.0MB,111.45%,86.89%,41.4MB,44.9MB,0B,0B
round0,Docker,sawtooth-validator-3,425.8MB,283.1MB,116.50%,87.56%,42.6MB,40.7MB,0B,0B
round0,Docker,sawtooth-validator-1,422.3MB,301.1MB,112.45%,87.22%,41.1MB,44.6MB,0B,0B
