round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,36.0MB,17.2MB,73.28%,19.16%,1.1GB,7.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.3MB,22.9MB,52.30%,14.94%,38.1MB,19.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.6MB,46.5MB,2.65%,0.01%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.4MB,26.9MB,0.78%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.4MB,26.9MB,0.58%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.9MB,23.3MB,50.46%,15.85%,40.8MB,20.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,2.55%,0.01%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.4MB,23.1MB,49.05%,14.20%,36.4MB,18.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,98.6MB,49.5MB,90.27%,20.12%,681.8MB,1.1GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,2.10%,0.01%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,2.46%,0.01%,18.1KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.4MB,26.9MB,0.90%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.2MB,23.4MB,54.61%,16.48%,41.8MB,21.4MB,0B,0B
round0,Docker,sawtooth-validator-1,570.6MB,361.1MB,105.79%,83.91%,43.8MB,47.6MB,0B,0B
round0,Docker,sawtooth-validator-2,607.1MB,392.7MB,106.41%,85.01%,42.7MB,44.9MB,0B,0B
round0,Docker,sawtooth-validator-0,660.7MB,390.8MB,113.97%,88.87%,44.1MB,768.9MB,0B,0B
round0,Docker,sawtooth-validator-3,586.9MB,365.5MB,105.63%,84.84%,45.1MB,48.1MB,0B,0B
