round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.1MB,11.9MB,80.04%,29.50%,44.9MB,477.8KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,9.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,29.5MB,28.2MB,14.91%,2.59%,28.7MB,45.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.9MB,21.8MB,38.07%,16.51%,15.8MB,7.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,22.7MB,21.6MB,32.50%,17.00%,16.0MB,7.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.7MB,46.7MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,26.7MB,26.4MB,1.14%,0.02%,331.3KB,327.6KB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.9MB,20.9MB,0.00%,0.00%,9.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,22.7MB,21.7MB,31.79%,16.94%,15.8MB,7.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,27.1MB,26.7MB,0.87%,0.02%,331.3KB,328.4KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.9MB,46.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.8MB,21.8MB,30.68%,16.89%,16.0MB,7.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.0MB,26.8MB,0.78%,0.02%,316.0KB,311.6KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.6MB,26.3MB,0.89%,0.03%,331.3KB,328.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.1MB,47.1MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.1MB,21.9MB,31.87%,17.33%,16.1MB,7.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-11,26.8MB,26.5MB,0.94%,0.01%,330.9KB,327.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...lt-11,22.7MB,21.5MB,29.63%,17.10%,16.2MB,7.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...tp-11,46.9MB,46.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-11,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,22.9MB,21.8MB,31.86%,17.11%,16.1MB,7.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,26.9MB,26.6MB,1.03%,0.02%,331.4KB,327.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.9MB,21.7MB,33.04%,16.87%,16.1MB,7.9MB,0B,0B
