round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.2MB,21.9MB,32.90%,19.09%,18.9MB,9.3MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.3MB,27.0MB,1.22%,0.05%,767.5KB,777.0KB,0B,0B
round0,Docker,sawtooth-settings-tp-5,21.0MB,21.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,0.00%,0.00%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-5,27.3MB,26.8MB,0.89%,0.05%,769.1KB,779.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.2MB,21.8MB,32.84%,19.11%,19.4MB,9.7MB,0B,0B
round0,Docker,sawtooth-shell-default,26.0MB,10.4MB,93.25%,28.30%,102.0MB,922.7KB,0B,0B
round0,Docker,sawtooth-rest-api-8,27.2MB,26.8MB,1.12%,0.05%,769.1KB,779.7KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.2MB,21.7MB,35.53%,19.29%,19.3MB,9.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,21.0MB,21.0MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.8MB,46.8MB,0.00%,0.00%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.3MB,22.1MB,33.21%,19.22%,19.3MB,9.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-0,33.7MB,30.0MB,36.48%,5.75%,63.2MB,103.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.2MB,21.9MB,31.47%,19.24%,19.1MB,9.5MB,0B,0B
round0,Docker,sawtooth-rest-api-9,27.3MB,26.9MB,1.01%,0.05%,769.2KB,778.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,46.8MB,46.8MB,0.00%,0.00%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.0MB,26.7MB,0.92%,0.05%,770.5KB,775.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,22.9MB,21.6MB,32.24%,19.08%,19.4MB,9.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.2MB,21.9MB,33.12%,19.18%,19.6MB,9.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.8MB,26.7MB,0.97%,0.04%,772.7KB,770.9KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,58.2KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.9MB,20.9MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.1MB,21.8MB,32.82%,18.85%,18.7MB,9.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,47.0MB,47.0MB,0.00%,0.00%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.3MB,26.8MB,1.31%,0.04%,768.9KB,775.8KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.2MB,21.9MB,31.72%,18.75%,19.1MB,9.5MB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.2MB,26.8MB,0.88%,0.04%,768.9KB,776.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-6,27.2MB,26.9MB,1.32%,0.05%,768.7KB,777.0KB,0B,0B
