round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,38.2MB,15.5MB,99.74%,15.43%,838.3MB,5.9MB,0B,0B
round0,Docker,sawtooth-rest-api-0,85.3MB,49.3MB,101.60%,16.27%,503.7MB,841.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.8MB,22.3MB,46.01%,11.23%,24.0MB,11.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.9MB,20.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.0MB,26.5MB,0.94%,0.04%,1.2MB,1.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.9MB,22.3MB,43.20%,12.12%,24.7MB,12.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,35.0KB,19.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,22.4MB,43.76%,12.97%,26.0MB,12.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.8MB,26.6MB,1.22%,0.04%,1.3MB,1.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,35.0KB,19.5KB,0B,0B
round0,Docker,sawtooth-rest-api-5,27.0MB,26.4MB,0.76%,0.04%,1.2MB,1.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.9MB,22.3MB,44.16%,12.42%,25.0MB,12.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.1MB,26.5MB,0.72%,0.04%,1.2MB,1.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,35.1KB,19.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.1MB,22.4MB,45.36%,12.65%,25.7MB,12.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.6MB,20.6MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.4MB,26.7MB,1.05%,0.04%,1.3MB,1.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.9MB,22.3MB,43.11%,11.94%,24.7MB,12.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.8MB,46.8MB,0.00%,0.00%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-validator-2,422.6MB,257.8MB,103.60%,56.39%,26.4MB,30.1MB,0B,0B
round0,Docker,sawtooth-validator-3,421.5MB,260.7MB,101.43%,54.28%,26.6MB,30.4MB,0B,0B
round0,Docker,sawtooth-validator-0,459.2MB,289.0MB,109.65%,61.93%,30.9MB,588.6MB,0B,0B
round0,Docker,sawtooth-validator-5,409.1MB,253.9MB,101.79%,57.21%,27.2MB,28.2MB,0B,0B
round0,Docker,sawtooth-validator-1,400.7MB,258.4MB,102.64%,57.77%,28.6MB,26.4MB,0B,0B
round0,Docker,sawtooth-validator-4,431.2MB,273.3MB,104.76%,58.61%,28.0MB,27.0MB,0B,0B
