round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,72.3MB,18.2MB,63.35%,12.02%,1.9GB,13.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,222.6MB,72.3MB,100.69%,22.56%,1.2GB,1.9GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.8MB,24.8MB,55.26%,18.02%,60.7MB,31.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.1MB,26.7MB,0.81%,0.18%,9.3MB,9.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.4MB,25.0MB,54.02%,18.56%,64.8MB,32.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,954.0MB,564.7MB,114.62%,90.51%,67.6MB,1.2GB,0B,0B
round0,Docker,sawtooth-validator-1,749.4MB,493.5MB,106.73%,69.91%,60.0MB,87.6MB,0B,0B
