round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,42.4MB,15.6MB,94.13%,27.07%,598.6MB,4.3MB,248.0KB,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,74.9MB,41.5MB,102.87%,20.06%,364.9MB,605.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.6MB,23.8MB,54.14%,30.84%,44.2MB,22.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.2MB,0.93%,0.25%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.7MB,23.6MB,54.78%,32.40%,46.9MB,23.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.2MB,27.6MB,0.91%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.8MB,23.8MB,52.97%,33.23%,47.5MB,24.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.8MB,27.6MB,0.92%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.1MB,24.0MB,56.58%,34.04%,48.2MB,24.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.3MB,20.3MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,493.5MB,303.8MB,121.10%,86.80%,53.9MB,435.0MB,0B,0B
round0,Docker,sawtooth-validator-1,452.7MB,279.5MB,114.10%,80.98%,50.3MB,55.9MB,0B,0B
round0,Docker,sawtooth-validator-2,456.4MB,288.1MB,110.91%,81.77%,53.7MB,83.5MB,0B,0B
round0,Docker,sawtooth-validator-3,458.8MB,278.5MB,112.81%,80.99%,50.4MB,57.8MB,0B,0B
