round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,69.0MB,15.5MB,55.61%,10.86%,1.3GB,9.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.5MB,22.7MB,44.00%,11.87%,29.6MB,14.5MB,0B,0B
round0,Docker,sawtooth-rest-api-0,151.8MB,61.0MB,99.16%,18.00%,834.6MB,1.4GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,8.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,8.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,639.2MB,394.1MB,104.91%,89.23%,35.1MB,837.4MB,0B,0B
