round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,37.1MB,10.0MB,59.45%,12.41%,1.1GB,7.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.1MB,21.2MB,43.69%,3.79%,11.8MB,5.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,25.5KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-0,79.7MB,41.9MB,53.94%,10.46%,650.0MB,1.1GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.6MB,46.6MB,0.00%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.3MB,21.5MB,42.60%,3.76%,11.7MB,5.8MB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.3MB,26.3MB,0.69%,0.02%,951.2KB,960.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.2MB,0.75%,0.02%,950.7KB,960.6KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.1MB,21.2MB,42.81%,3.71%,11.8MB,5.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.2MB,21.3MB,41.44%,3.69%,11.8MB,5.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.6MB,26.6MB,0.77%,0.03%,966.2KB,975.9KB,0B,0B
round0,Docker,sawtooth-validator-2,214.4MB,147.9MB,95.98%,7.59%,12.5MB,14.0MB,0B,0B
round0,Docker,sawtooth-validator-0,260.6MB,168.9MB,96.75%,12.78%,15.8MB,671.1MB,0B,0B
round0,Docker,sawtooth-validator-1,213.7MB,148.1MB,92.46%,7.42%,12.8MB,13.8MB,0B,0B
round0,Docker,sawtooth-validator-3,208.8MB,145.4MB,94.09%,7.64%,12.6MB,14.0MB,0B,0B
