round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,29.4MB,9.6MB,55.90%,12.74%,919.6MB,6.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.2MB,26.2MB,0.70%,0.02%,950.4KB,959.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.2MB,21.3MB,54.00%,6.15%,19.8MB,9.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,67.4MB,41.3MB,55.35%,9.68%,552.4MB,922.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.3MB,20.3MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.6MB,21.4MB,41.55%,4.44%,14.4MB,7.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.3MB,26.2MB,0.79%,0.03%,965.5KB,974.6KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.7MB,21.3MB,45.86%,5.19%,16.4MB,8.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.3MB,26.3MB,0.76%,0.03%,950.1KB,960.0KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.3MB,21.4MB,44.98%,3.89%,12.6MB,6.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,324.1MB,170.8MB,104.75%,16.53%,20.6MB,23.4MB,0B,0B
round0,Docker,sawtooth-validator-0,301.4MB,177.3MB,115.37%,15.86%,20.0MB,576.8MB,0B,0B
round0,Docker,sawtooth-validator-3,278.2MB,164.5MB,95.21%,13.08%,19.3MB,33.1MB,0B,0B
round0,Docker,sawtooth-validator-2,266.2MB,155.8MB,100.16%,9.85%,17.7MB,15.5MB,0B,0B
