round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,55.1MB,15.0MB,56.84%,18.55%,1.6GB,11.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.5MB,0.81%,0.09%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.3MB,21.9MB,44.92%,6.93%,18.7MB,9.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.2MB,21.9MB,46.05%,7.11%,19.1MB,9.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,98.8MB,50.2MB,84.95%,19.77%,981.1MB,1.6GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,8.6KB,3.6KB,0B,0B
round0,Docker,sawtooth-validator-1,289.1MB,198.9MB,93.11%,14.76%,18.3MB,25.2MB,0B,0B
round0,Docker,sawtooth-validator-0,359.4MB,227.3MB,108.98%,29.21%,22.8MB,992.1MB,0B,0B
