Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.04 s,0.01 s,0.01 s,10.1 tps
2,10 TPS,840,760,10.3 tps,0.04 s,0.01 s,0.02 s,5.4 tps
3,15 TPS,1380,1020,15.3 tps,0.09 s,0.01 s,0.03 s,8.8 tps
4,20 TPS,1740,1500,20.2 tps,0.20 s,0.02 s,0.04 s,10.9 tps
5,25 TPS,4240,300,25.2 tps,0.14 s,0.01 s,0.04 s,23.5 tps
6,30 TPS,4420,1020,30.2 tps,0.17 s,0.01 s,0.06 s,26.0 tps
7,35 TPS,2960,4080,35.2 tps,0.15 s,0.02 s,0.06 s,-0.0 tps
8,40 TPS,3080,5780,40.2 tps,0.13 s,0.02 s,0.06 s,-0.0 tps
9,45 TPS,3100,7760,45.2 tps,0.12 s,0.02 s,0.06 s,-0.0 tps
