Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.14 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1600,0,10.3 tps,0.11 s,0.01 s,0.02 s,10.3 tps
3,15 TPS,2400,0,15.3 tps,0.35 s,0.01 s,0.04 s,15.2 tps
4,20 TPS,260,2980,20.2 tps,0.07 s,0.04 s,0.06 s,21.5 tps
5,25 TPS,2560,1980,25.2 tps,0.32 s,0.02 s,0.06 s,-0.0 tps
6,30 TPS,1200,4240,30.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
7,35 TPS,4140,2900,35.2 tps,0.14 s,0.02 s,0.06 s,20.8 tps
8,40 TPS,20,8840,40.2 tps,0.04 s,0.04 s,0.04 s,487.8 tps
9,45 TPS,3900,6960,45.2 tps,0.17 s,0.02 s,0.07 s,-0.0 tps
